metabolites_id,reaction_id,name,reaction_string,subsystem,lower_bound,upper_bound,formula,charge,compartment
glu__L[c],r_0648,L-Glutamate,C02356[c] + akg[c] <=> 2obut[c] + glu__L[c],Cysteine and Methionine Metabolism,-1000.0,1000.0,C5H8NO4,-1,c
glu__L[c],r_0092,L-Glutamate,glu__L[e] + h[e] <=> glu__L[c] + h[c],Transport,-1000.0,1000.0,C5H8NO4,-1,c
glu__L[c],r_0605,L-Glutamate,Nforglu[c] + h2o[c] <=> for[c] + glu__L[c] + h[c],Histidine Metabolism,-1000.0,1000.0,C5H8NO4,-1,c
glu__L[c],r_0176,L-Glutamate,h2o[c] + nflgln[c] --> frmd[c] + glu__L[c],Histidine Metabolism,0.0,1000.0,C5H8NO4,-1,c
glu__L[c],r_0959,L-Glutamate,0.2614 ade[c] + 0.706188 ala__L[c] + 0.431004 arg__L[c] + 0.155232 asn__L[c] + 0.312228 asp__L[c] + 0.3586 csn[c] + 0.054684 cys__L[c] + 0.17052 gln__L[c] + 0.343392 glu__L[c] + 0.497448 gly[c] + 0.05 glycogen[c] + 0.3586 gua[c] + 0.124068 his__L[c] + 0.322224 ile__L[c] + 0.599172 leu__L[c] + 0.18816 lys__L[c] + 0.143472 met__L[c] + 0.39 pe_hs[c] + 4.86 phb[c] + 0.231672 phe__L[c] + 0.295764 pro__L[c] + 0.01 ptrc[c] + 0.3586 rna[c] + 0.34104 ser__L[c] + 0.30282 thr__L[c] + 0.0722 thym[c] + 0.081144 trp__L[c] + 0.134652 tyr__L[c] + 0.1892 ura[c] + 0.445704 val__L[c] --> biomass[c],Biomass,0.0,1000.0,C5H8NO4,-1,c
glu__L[c],r_0649,L-Glutamate,C02356[c] + atp[c] + glu__L[c] <=> CE1661[c] + adp[c] + pi[c],Cysteine and Methionine Metabolism,-1000.0,1000.0,C5H8NO4,-1,c
glu__L[c],r_0404,L-Glutamate,chor[c] + gln__L[c] --> anth[c] + glu__L[c] + h[c] + pyr[c],Phenylalanine Tyrosine Tryptophan Biosynthesis,0.0,1000.0,C5H8NO4,-1,c
glu__L[c],r_0468,L-Glutamate,akg[c] + gln__L[c] + h[c] + nadph[c] --> 2.0 glu__L[c] + nadp[c],Nitrogen Metabolism,0.0,1000.0,C5H8NO4,-1,c
glu__L[c],r_0123,L-Glutamate,asp__L[c] + atp[c] + gln__L[c] + h2o[c] --> amp[c] + asn__L[c] + glu__L[c] + ppi[c],"Alanine, Aspartate and Glutamate metabolism",0.0,1000.0,C5H8NO4,-1,c
glu__L[c],r_0675,L-Glutamate,chor[c] + gln__L[c] <=> 4adcho[c] + glu__L[c],Folate Biosynthesis,-1000.0,1000.0,C5H8NO4,-1,c
glu__L[c],r_0232,L-Glutamate,gln__L[c] + h2o[c] + prpp[c] --> glu__L[c] + ppi[c] + pram[c],Purine Metabolism,0.0,1000.0,C5H8NO4,-1,c
glu__L[c],r_0409,L-Glutamate,atp[c] + dhpt[c] + glu__L[c] --> adp[c] + dhf[c] + h[c] + pi[c],Folate Biosynthesis,0.0,1000.0,C5H8NO4,-1,c
glu__L[c],r_0081,L-Glutamate,akg[c] + tyr__L[c] <=> 34hpp[c] + glu__L[c],Phenylalanine Tyrosine Tryptophan Biosynthesis,-1000.0,1000.0,C5H8NO4,-1,c
glu__L[c],r_0115,L-Glutamate,akg[c] + orn[c] <=> glu5sa[c] + glu__L[c],Arginine and Proline Metabolism,-1000.0,1000.0,C5H8NO4,-1,c
glu__L[c],r_0525,L-Glutamate,glu__L[c] + h2o[c] + nad[c] <=> akg[c] + 2.0 h[c] + nadh[c] + nh3[c],"Arginine biosynthesis; Alanine, aspartate and glutamate metabolism",-1000.0,1000.0,C5H8NO4,-1,c
glu__L[c],r_0086,L-Glutamate,accoa[c] + glu__L[c] --> acglu[c] + coa[c] + h[c],Arginine biosynthesis,0.0,1000.0,C5H8NO4,-1,c
glu__L[c],r_0149,L-Glutamate,4abut[c] + akg[c] --> glu__L[c] + sucsal[c],Nitrogen Metabolism,0.0,1000.0,C5H8NO4,-1,c
glu__L[c],r_0598,L-Glutamate,26dap_LL[c] + akg[c] <=> glu__L[c] + h2o[c] + h[c] + thdp[c],Lysine Biosynthesis,-1000.0,1000.0,C5H8NO4,-1,c
glu__L[c],r_0002,L-Glutamate,gln__L[c] + h2o[c] --> glu__L[c] + h[c] + nh3[c],Nitrogen Metabolism,0.0,1000.0,C5H8NO4,-1,c
glu__L[c],r_0939,L-Glutamate,aspsa[c] + glu__L[c] <=> 24dab[c] + akg[c],"Glycine, Serine, and Threonine Metabolism",-1000.0,1000.0,C5H8NO4,-1,c
glu__L[c],r_0427,L-Glutamate,3php[c] + glu__L[c] <=> akg[c] + pser__L[c],"Glycine, Serine, and Threonine Metabolism",-1000.0,1000.0,C5H8NO4,-1,c
nh3[c],r_0203,Ammonia,25drapp[c] + h2o[c] <=> 5apru[c] + nh3[c],Riboflavin Metabolism,-1000.0,1000.0,H3N,0,c
nh3[c],r_0163,Ammonia,arg__L[c] + h2o[c] <=> citr__L[c] + h[c] + nh3[c],Arginine biosynthesis,-1000.0,1000.0,H3N,0,c
nh3[c],r_0749,Ammonia,h2o[c] + trnaadn[c] <=> nh3[c] + trnahythi[c],[],-1000.0,1000.0,H3N,0,c
nh3[c],r_0018,Ammonia,csn[c] + h2o[c] --> nh3[c] + ura[c],Pyrimidine Metabolism,0.0,1000.0,H3N,0,c
nh3[c],r_0666,Ammonia,cph4[c] --> cdg[c] + nh3[c],Folate Biosynthesis,0.0,1000.0,H3N,0,c
nh3[c],r_0667,Ammonia,atp[c] + cdg[c] + nh3[c] --> adp[c] + h2o[c] + pi[c] + preq0[c],Folate Biosynthesis,0.0,1000.0,H3N,0,c
nh3[c],r_0526,Ammonia,glu__L[c] + h2o[c] + nadp[c] <=> akg[c] + 2.0 h[c] + nadph[c] + nh3[c],"Arginine biosynthesis; Alanine, aspartate and glutamate metabolism",-1000.0,1000.0,H3N,0,c
nh3[c],r_1057,Ammonia,galam6p[c] + h2o[c] --> nh3[c] + tag6p__D[c],,0.0,1000.0,H3N,0,c
nh3[c],r_0345,Ammonia,h2o[c] + ncam[c] --> h[c] + nac[c] + nh3[c],Nicotinate and Nicotinamide,0.0,1000.0,H3N,0,c
nh3[c],r_0046,Ammonia,thr__L[c] --> 2obut[c] + h[c] + nh3[c],"Glycine, Serine, and Threonine Metabolism",0.0,1000.0,H3N,0,c
nh3[c],r_0147,Ammonia,3uib[c] + h2o[c] + h[c] --> 3aib__D[c] + co2[c] + nh3[c],Pyrimidine Metabolism,0.0,1000.0,H3N,0,c
nh3[c],r_0394,Ammonia,ser__L[c] <=> h[c] + nh3[c] + pyr[c],"Glycine, Serine, and Threonine Metabolism",-1000.0,1000.0,H3N,0,c
nh3[c],r_0364,Ammonia,cala[c] + h2o[c] + h[c] <=> ala_B[c] + co2[c] + nh3[c],Pyrimidine Metabolism,-1000.0,1000.0,H3N,0,c
nh3[c],r_0237,Ammonia,orn[c] --> 2.0 h[c] + nh3[c] + pro__L[c],Arginine and Proline Metabolism,0.0,1000.0,H3N,0,c
nh3[c],r_0397,Ammonia,ctp[c] + h2o[c] --> nh3[c] + utp[c],Pyrimidine Metabolism,0.0,1000.0,H3N,0,c
nh3[c],r_0564,Ammonia,atp[c] + dnad[c] + h[c] + nh3[c] --> amp[c] + nad[c] + ppi[c],Nicotinate and Nicotinamide,0.0,1000.0,H3N,0,c
nh3[c],r_0577,Ammonia,s8ams[c] + thf[c] <=> dhlpyprot[c] + mlthf[c] + nh3[c],One carbon pool by folate,-1000.0,1000.0,H3N,0,c
nh3[c],r_0862,Ammonia,h2o[c] + moaciami[c] <=> carbo[c] + nh3[c],[],-1000.0,1000.0,H3N,0,c
nh3[c],r_0474,Ammonia,h2o[c] + 4.0 ppbng[c] --> 4.0 h[c] + hmbil[c] + 4.0 nh3[c],Porphyrin and Chlorophyll Metabolism,0.0,1000.0,H3N,0,c
nh3[c],r_0119,Ammonia,nh3[e] <=> nh3[c],Transport,-1000.0,1000.0,H3N,0,c
nh3[c],r_0282,Ammonia,h2o[c] + urea[c] --> co2[c] + 2.0 nh3[c],Arginine biosynthesis,0.0,1000.0,H3N,0,c
nh3[c],r_0109,Ammonia,his__L[c] --> h[c] + nh3[c] + urcan[c],Histidine Metabolism,0.0,1000.0,H3N,0,c
nh3[c],r_0206,Ammonia,gua[c] + h2o[c] --> nh3[c] + xan[c],Purine Metabolism,0.0,1000.0,H3N,0,c
nh3[c],r_0747,Ammonia,h2o[c] + pglumi[c] <=> nh3[c] + pgluma[c],[],-1000.0,1000.0,H3N,0,c
nh3[c],r_0218,Ammonia,ade[c] + h2o[c] --> hxan[c] + nh3[c],Purine Metabolism,0.0,1000.0,H3N,0,c
nh3[c],r_0646,Ammonia,cys__L[c] + h2o[c] <=> h2s[c] + h[c] + nh3[c] + pyr[c],Cysteine and Methionine Metabolism,-1000.0,1000.0,H3N,0,c
nh3[c],r_1061,Ammonia,gam6p[c] + h2o[c] <=> f6p[c] + h[c] + nh3[c],,-1000.0,1000.0,H3N,0,c
nh3[c],r_0145,Ammonia,5mcsn[c] + h2o[c] --> nh3[c] + thym[c],Pyrimidine Metabolism,0.0,1000.0,H3N,0,c
nh3[c],r_0039,Ammonia,cyst__L[c] + h2o[c] --> h[c] + hcys__L[c] + nh3[c] + pyr[c],Cysteine and Methionine Metabolism,0.0,1000.0,H3N,0,c
nh3[c],r_0796,Ammonia,23dappa[c] + h2o[c] <=> 2.0 nh3[c] + pyr[c],[],-1000.0,1000.0,H3N,0,c
nh3[c],r_0450,Ammonia,dctp[c] + h2o[c] --> dutp[c] + nh3[c],Pyrimidine Metabolism,0.0,1000.0,H3N,0,c
nh3[c],r_0934,Ammonia,alla[c] + h2o[c] <=> co2[c] + nh3[c] + urdgci[c],Purine Metabolism,-1000.0,1000.0,H3N,0,c
nh3[c],r_0624,Ammonia,atp[c] + nh3[c] + utp[c] --> adp[c] + ctp[c] + h[c] + pi[c],Pyrimidine Metabolism,0.0,1000.0,H3N,0,c
nh3[c],r_0132,Ammonia,atp[c] + glu__L[c] + nh3[c] --> adp[c] + gln__L[c] + pi[c],Nitrogen Metabolism,0.0,1000.0,H3N,0,c
nh3[c],r_0722,Ammonia,h2o[c] + o2[c] + pydam[c] --> h2o2[c] + h[c] + nh3[c] + pydx[c],Vitamin B6 Metabolism,0.0,1000.0,H3N,0,c
nh3[c],r_0711,Ammonia,h2o[c] + urdgci[c] <=> nh3[c] + urdglyc[c],Purine Metabolism,-1000.0,1000.0,H3N,0,c
nh3[c],r_0604,Ammonia,h2o[c] + nflgln[c] --> Nforglu[c] + nh3[c],Histidine Metabolism,0.0,1000.0,H3N,0,c
nh3[c],r_0923,Ammonia,Lcyst[c] + h2o[c] <=> h[c] + hso3[c] + nh3[c] + pyr[c],Cysteine and Methionine Metabolism,-1000.0,1000.0,H3N,0,c
nh3[c],r_0031,Ammonia,asp__L[c] --> fum[c] + h[c] + nh3[c],"Alanine, Aspartate and Glutamate metabolism",0.0,1000.0,H3N,0,c
nh3[c],r_0263,Ammonia,gly[c] + nad[c] + thf[c] --> co2[c] + h[c] + mlthf[c] + nadh[c] + nh3[c],One carbon pool by folate,0.0,1000.0,H3N,0,c
nh3[c],r_0159,Ammonia,cytd[c] + h2o[c] --> nh3[c] + uri[c],Pyrimidine Metabolism,0.0,1000.0,H3N,0,c
nh3[c],r_0290,Ammonia,dcyt[c] + h2o[c] --> duri[c] + nh3[c],Pyrimidine Metabolism,0.0,1000.0,H3N,0,c
nh3[c],r_0634,Ammonia,asp__L[c] + h2o[c] + o2[c] --> h2o2[c] + h[c] + nh3[c] + oaa[c],"Alanine, Aspartate and Glutamate metabolism",0.0,1000.0,H3N,0,c
nh3[c],r_0479,Ammonia,h2o[c] + suchms[c] <=> 2obut[c] + 2.0 h[c] + nh3[c] + succ[c],Cysteine and Methionine Metabolism,-1000.0,1000.0,H3N,0,c
nh3[c],r_0189,Ammonia,h2o[c] + o2[c] + pyam5p[c] --> h2o2[c] + h[c] + nh3[c] + pydx5p[c],Vitamin B6 Metabolism,0.0,1000.0,H3N,0,c
nh3[c],r_0525,Ammonia,glu__L[c] + h2o[c] + nad[c] <=> akg[c] + 2.0 h[c] + nadh[c] + nh3[c],"Arginine biosynthesis; Alanine, aspartate and glutamate metabolism",-1000.0,1000.0,H3N,0,c
nh3[c],r_0280,Ammonia,adn[c] + h2o[c] --> ins[c] + nh3[c],Purine Metabolism,0.0,1000.0,H3N,0,c
nh3[c],r_0703,Ammonia,atp[c] + nh3[c] + xmp[c] --> amp[c] + gmp[c] + ppi[c],Purine Metabolism,0.0,1000.0,H3N,0,c
nh3[c],r_0002,Ammonia,gln__L[c] + h2o[c] --> glu__L[c] + h[c] + nh3[c],Nitrogen Metabolism,0.0,1000.0,H3N,0,c
nh3[c],r_0113,Ammonia,ala__L[c] + h2o[c] + nad[c] <=> 2.0 h[c] + nadh[c] + nh3[c] + pyr[c],Sulfur Metabolism; Purine Metabolism,-1000.0,1000.0,H3N,0,c
nh3[c],r_0238,Ammonia,dad_2[c] + h2o[c] --> din[c] + nh3[c],Purine Metabolism,0.0,1000.0,H3N,0,c
nadh[c],r_1021,Nicotinamide adenine dinucleotide - reduced,nad[c] + quin[c] <=> 3dhq[c] + h[c] + nadh[c],,-1000.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0229,Nicotinamide adenine dinucleotide - reduced,3pg[c] + nad[c] <=> 3php[c] + h[c] + nadh[c],"Glycine, Serine, and Threonine Metabolism",-1000.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0575,Nicotinamide adenine dinucleotide - reduced,dhf[c] + nad[c] <=> fol[c] + h[c] + nadh[c],One carbon pool by folate,-1000.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0321,Nicotinamide adenine dinucleotide - reduced,2.0 h[e] + nadh[c] + nadp[c] --> 2.0 h[c] + nad[c] + nadph[c],Transport,0.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0904,Nicotinamide adenine dinucleotide - reduced,nad[c] + pphn[c] <=> 34hpp[c] + co2[c] + h[c] + nadh[c],Phenylalanine Tyrosine Tryptophan Biosynthesis,-1000.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0850,Nicotinamide adenine dinucleotide - reduced,nad[c] + sng3p[c] --> dhap[c] + h[c] + nadh[c],Glycerophospholipid metabolism,0.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0182,Nicotinamide adenine dinucleotide - reduced,but2eACP[c] + h[c] + nadh[c] --> butACP[c] + nad[c],Fatty Acid Biosynthesis,0.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0464,Nicotinamide adenine dinucleotide - reduced,g3p[c] + nad[c] + pi[c] <=> 13dpg[c] + nadh[c],Glycolysis / Gluconeogenesis,-1000.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0601,Nicotinamide adenine dinucleotide - reduced,h2o[c] + histda[c] + nad[c] --> 2.0 h[c] + his__L[c] + nadh[c],Histidine Metabolism,0.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0859,Nicotinamide adenine dinucleotide - reduced,4hthdp[c] + h[c] + nadh[c] <=> nad[c] + thdp[c],Lysine Biosynthesis,-1000.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_1024,Nicotinamide adenine dinucleotide - reduced,lac__L[c] + nad[c] <=> h[c] + nadh[c] + pyr[c],,-1000.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0077,Nicotinamide adenine dinucleotide - reduced,h2o[c] + imp[c] + nad[c] --> h[c] + nadh[c] + xmp[c],Purine Metabolism,0.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0584,Nicotinamide adenine dinucleotide - reduced,nad[c] + qh2[c] --> h[c] + nadh[c] + q[c],Oxidative Phosphorylation,0.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0003,Nicotinamide adenine dinucleotide - reduced,aacoa[c] + h[c] + nadh[c] <=> 3hbcoa[c] + nad[c],Fatty Acid Metabolism,-1000.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0363,Nicotinamide adenine dinucleotide - reduced,nad[c] + nadph[c] --> nadh[c] + nadp[c],Nicotinate and Nicotinamide,0.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0856,Nicotinamide adenine dinucleotide - reduced,bz[c] + h[c] + nadh[c] + o2[c] --> bz12diol[c] + nad[c],[],0.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0539,Nicotinamide adenine dinucleotide - reduced,acald[c] + h[c] + nadh[c] <=> etoh[c] + nad[c],Glycolysis / Gluconeogenesis,-1000.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0825,Nicotinamide adenine dinucleotide - reduced,fald[c] + h2o[c] + nad[c] --> for[c] + h[c] + nadh[c],Carbon metabolism,0.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0460,Nicotinamide adenine dinucleotide - reduced,coa[c] + msa[c] + nad[c] --> accoa[c] + co2[c] + nadh[c],Inositol Phosphate Metabolism,0.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0058,Nicotinamide adenine dinucleotide - reduced,2mecdp[c] + h[c] + nadh[c] --> h2mb4p[c] + h2o[c] + nad[c],Terpenoid Backbone Biosynthesis,0.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0124,Nicotinamide adenine dinucleotide - reduced,h[c] + nadh[c] + tmrs2eACP[c] --> myrsACP[c] + nad[c],Fatty Acid Biosynthesis,0.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0599,Nicotinamide adenine dinucleotide - reduced,histd[c] + nad[c] --> h[c] + histda[c] + nadh[c],Histidine Metabolism,0.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0194,Nicotinamide adenine dinucleotide - reduced,dhlam[c] + nad[c] --> h[c] + lpam[c] + nadh[c],Glycolysis / Gluconeogenesis,0.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0527,Nicotinamide adenine dinucleotide - reduced,4per[c] + nad[c] <=> h[c] + nadh[c] + ohpb[c],Vitamin B6 Metabolism,-1000.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0674,Nicotinamide adenine dinucleotide - reduced,2.0 nad[c] + thf[c] <=> fol[c] + 2.0 h[c] + 2.0 nadh[c],Folate Biosynthesis,-1000.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0088,Nicotinamide adenine dinucleotide - reduced,e4p[c] + h2o[c] + nad[c] <=> 4per[c] + 2.0 h[c] + nadh[c],Vitamin B6 Metabolism,-1000.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0881,Nicotinamide adenine dinucleotide - reduced,3hmp[c] + nad[c] --> 2mop[c] + h[c] + nadh[c],[],0.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0936,Nicotinamide adenine dinucleotide - reduced,dhlpyprot[c] + nad[c] <=> h[c] + lprot[c] + nadh[c],"Glycine, Serine, and Threonine Metabolism",-1000.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0241,Nicotinamide adenine dinucleotide - reduced,3hdcoa[c] + nad[c] <=> 3odcoa[c] + h[c] + nadh[c],Fatty Acid Metabolism,-1000.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0546,Nicotinamide adenine dinucleotide - reduced,2ins[c] + nad[c] --> 3desins[c] + h[c] + nadh[c],Inositol Phosphate Metabolism,0.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0582,Nicotinamide adenine dinucleotide - reduced,h[c] + nadh[c] + q[c] --> nad[c] + qh2[c],Oxidative Phosphorylation,0.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0136,Nicotinamide adenine dinucleotide - reduced,3hddcoa[c] + nad[c] <=> 3oddcoa[c] + h[c] + nadh[c],Fatty Acid Metabolism,-1000.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0651,Nicotinamide adenine dinucleotide - reduced,hom__L[c] + nad[c] <=> aspsa[c] + h[c] + nadh[c],Cysteine and Methionine Metabolism,-1000.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_1008,Nicotinamide adenine dinucleotide - reduced,mnl[c] + nad[c] <=> fru[c] + h[c] + nadh[c],,-1000.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0678,Nicotinamide adenine dinucleotide - reduced,nad[c] + tartr__M[c] <=> 23oxsucc[c] + h[c] + nadh[c],Glyoxylate and dicarboxylate metabolism,-1000.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0589,Nicotinamide adenine dinucleotide - reduced,nad[c] + r3mmal[c] --> 2obut[c] + co2[c] + nadh[c],"Valine, Leucine and Isoleucine Biosynthesis",0.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0888,Nicotinamide adenine dinucleotide - reduced,2ddglcn[c] + nad[c] --> 46dh25dohxn[c] + h[c] + nadh[c],Pentose and glucuronate interconversions,0.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0518,Nicotinamide adenine dinucleotide - reduced,bhb[c] + nad[c] <=> acac[c] + h[c] + nadh[c],PHB synthesis,-1000.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0113,Nicotinamide adenine dinucleotide - reduced,ala__L[c] + h2o[c] + nad[c] <=> 2.0 h[c] + nadh[c] + nh3[c] + pyr[c],Sulfur Metabolism; Purine Metabolism,-1000.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0311,Nicotinamide adenine dinucleotide - reduced,dxyl5p[c] + nad[c] + phthr[c] --> co2[c] + 2.0 h2o[c] + 2.0 h[c] + nadh[c] + pdx5p[c] + pi[c],Vitamin B6 Metabolism,0.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0199,Nicotinamide adenine dinucleotide - reduced,h[c] + nadh[c] + toct2eACP[c] --> nad[c] + ocACP[c],Fatty Acid Biosynthesis,0.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0267,Nicotinamide adenine dinucleotide - reduced,3hhcoa[c] + nad[c] <=> 3ohcoa[c] + h[c] + nadh[c],Fatty Acid Metabolism,-1000.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0426,Nicotinamide adenine dinucleotide - reduced,dscl[c] + nad[c] --> h[c] + nadh[c] + scl[c],Porphyrin Metabolism,0.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0705,Nicotinamide adenine dinucleotide - reduced,h2o[c] + nad[c] + xan[c] --> h[c] + nadh[c] + urate[c],Purine Metabolism,0.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0014,Nicotinamide adenine dinucleotide - reduced,3htdcoa[c] + nad[c] <=> 3otdcoa[c] + h[c] + nadh[c],Fatty Acid Metabolism,-1000.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0632,Nicotinamide adenine dinucleotide - reduced,56dthm[c] + nad[c] <=> h[c] + nadh[c] + thym[c],Pyrimidine Metabolism,-1000.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0262,Nicotinamide adenine dinucleotide - reduced,5.0 h[c] + nadh[c] + q[c] <=> 4.0 h[e] + nad[c] + qh2[c],Oxidative Phosphorylation,-1000.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_1011,Nicotinamide adenine dinucleotide - reduced,abt__D[c] + nad[c] <=> h[c] + nadh[c] + rbl__D[c],,-1000.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0609,Nicotinamide adenine dinucleotide - reduced,2ppoh[c] + nad[c] <=> acetone[c] + h[c] + nadh[c],Butanoate metabolism,-1000.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0706,Nicotinamide adenine dinucleotide - reduced,h2o[c] + hxan[c] + nad[c] --> h[c] + nadh[c] + xan[c],Purine Metabolism,0.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0258,Nicotinamide adenine dinucleotide - reduced,3hhdcoa[c] + nad[c] <=> 3ohdcoa[c] + h[c] + nadh[c],Fatty Acid Metabolism,-1000.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0817,Nicotinamide adenine dinucleotide - reduced,idt[c] + nad[c] --> h[c] + nadh[c] + srb__L[c],[],0.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0103,Nicotinamide adenine dinucleotide - reduced,h2o[c] + histd[c] + 2.0 nad[c] --> 3.0 h[c] + his__L[c] + 2.0 nadh[c],Histidine Metabolism,0.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0839,Nicotinamide adenine dinucleotide - reduced,copre6[c] + h[c] + nadh[c] --> codhpre6[c] + nad[c],Porphyrin Metabolism,0.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0901,Nicotinamide adenine dinucleotide - reduced,fmn[c] + h[c] + nadh[c] <=> fmnh2[c] + nad[c],Riboflavin Metabolism,-1000.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0281,Nicotinamide adenine dinucleotide - reduced,nad[c] + pro__L[c] --> 1pyr5c[c] + h[c] + nadh[c],Arginine and Proline Metabolism,0.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0447,Nicotinamide adenine dinucleotide - reduced,h[c] + mlthf[c] + nadh[c] --> 5mthf[c] + nad[c],One carbon pool by folate,0.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0636,Nicotinamide adenine dinucleotide - reduced,betald[c] + h2o[c] + nad[c] <=> glyb[c] + 2.0 h[c] + nadh[c],"Glycine, Serine, and Threonine Metabolism",-1000.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0683,Nicotinamide adenine dinucleotide - reduced,etgl[c] + nad[c] <=> gcald[c] + h[c] + nadh[c],Glyoxylate and dicarboxylate metabolism,-1000.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0727,Nicotinamide adenine dinucleotide - reduced,3sulac[c] + nad[c] <=> 3spyr[c] + h[c] + nadh[c],Cysteine and Methionine Metabolism,-1000.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0190,Nicotinamide adenine dinucleotide - reduced,nad[c] + thr__L[c] --> 2aobut[c] + h[c] + nadh[c],"Glycine, Serine, and Threonine Metabolism",0.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0172,Nicotinamide adenine dinucleotide - reduced,inost[c] + nad[c] --> 2ins[c] + h[c] + nadh[c],Inositol Phosphate Metabolism,0.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0621,Nicotinamide adenine dinucleotide - reduced,acacp[c] + nad[c] <=> h[c] + nadh[c] + t23dACP[c],Fatty Acid Biosynthesis,-1000.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0261,Nicotinamide adenine dinucleotide - reduced,h[c] + nadh[c] + thex2eACP[c] --> hexACP[c] + nad[c],Fatty Acid Biosynthesis,0.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0542,Nicotinamide adenine dinucleotide - reduced,g1p[c] + nad[c] <=> 15gl[c] + h[c] + nadh[c],Pentose Phosphate Pathway,-1000.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0685,Nicotinamide adenine dinucleotide - reduced,for[c] + nad[c] <=> co2[c] + nadh[c],Glyoxylate and dicarboxylate metabolism,-1000.0,1000.0,C21H27N7O14P2,-2,c
nadh[c],r_0251,Nicotinamide adenine dinucleotide - reduced,4abutn[c] + h2o[c] + nad[c] --> 4abut[c] + 2.0 h[c] + nadh[c],Arginine and Proline Metabolism,0.0,1000.0,C21H27N7O14P2,-2,c
